the_geom,f_code,iko,ita,name,use,zv3,cartodb_id,created_at,updated_at
0101000020E6100000484F9143C45C55C04654A86E2E523F40,GB005,KDHN,DHN,DOTHAN REGIONAL AIRPORT,0,122,535,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000EFA485CB2A0D5EC0DCF29194F4B24740,GB005,KEAT,EAT,PANGBORN MEMORIAL AIRPORT,0,381,536,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E610000057AA0B78991858C0C022BF7E88334540,GB005,KSUX,SUX,SIOUX GATEWAY/COL. BUD DAY FIELD,0,335,537,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E61000000B613596B0B451C0B075A911FA894540,GB005,KPSM,PSM,PORTSMOUTH INTERNATIONAL AT PEASE AIRPORT,23,30,538,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000B517D1764C4E57C0E294B9F946203E40,GB005,KLCH,LCH,LAKE CHARLES REGIONAL AIRPORT,0,5,539,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E61000005A9F724C163C55C03C6C223317424040,GB005,KCSG,CSG,COLUMBUS METROPOLITAN AIRPORT,0,121,540,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E610000045B6F3FDD4EA5BC05FB7088CF5914140,GB005,KFLG,FLG,FLAGSTAFF PULLIAM AIRPORT,0,2138,541,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E61000006C5A2904729E63C0BB6070CD1DC93440,GB005,PHNY,LNY,LANAI AIRPORT,0,399,542,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000F73C7FDAA85853C05A643BDF4FD14140,GB005,KPGV,PGV,PITT-GREENVILLE AIRPORT,0,8,543,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E61000002AA5677A899563C01C2444F982F63440,GB005,PHJH,JHM,KAPALUA AIRPORT,0,78,544,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E61000003DD34B8C657F54C0B972F6CE68EB3A40,GB005,KPGD,PGD,CHARLOTTE COUNTY AIRPORT,0,8,545,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E610000018F032C3461D5EC0C26856B60F734140,GB005,KSMX,SMX,SANTA MARIA PUB/CAPT G ALLAN HANCOCK FIELD,0,80,546,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000B1868BDCD3CC53C034BDC458A6A94240,GB005,KLYH,LYH,LYNCHBURG REGIONAL/PRESTON GLENN FIELD,0,286,547,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000494739984DD955C08ACBF10A442D4740,GB005,KSAW,SAW,SAWYER INTERNATIONAL AIRPORT,23,372,548,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000A76F99D3656B56C0637AC2120FEC4340,GB005,KSPI,SPI,ABRAHAM LINCOLN CAPITAL AIRPORT,0,182,549,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000D47D00529BE052C0BFBA2A508B2B4340,GB005,KSBY,SBY,SALISBURY-OCEAN CITY WICOMICO REGIONAL AIRPORT,0,16,550,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E61000002C11A8FE419656C0DCF63DEAAF574140,GB005,KUTA,UTA,TUNICA MUNICIPAL AIRPORT,4,59,551,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E610000098158A743FAE64C088BCE5EAC7205040,GB005,PAOM,OME,NOME AIRPORT,0,11,552,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E61000006600A8E2C6925EC0FED478E926414440,GB005,KRDD,RDD,REDDING MUNICIPAL AIRPORT,4,154,553,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000054F2157EA925CC0AFB48CD47BC04540,GB005,KSUN,SUN,FRIEDMAN MEMORIAL AIRPORT,0,1621,554,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000F7ED2422FC405DC00D2DB29DEF2F4740,GB005,KLWS,LWS,LEWISTON-NEZ PERCE COUNTY AIRPORT,0,440,555,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000C83B873254EE53C0187AC4E8B9174140,GB005,KFLO,FLO,FLORENCE REGIONAL AIRPORT,0,45,556,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000BFB33D7AC31F59C0DC240681955B3F40,GB005,KSJT,SJT,SAN ANGELO REGIONAL/MATHIS FIELD,0,585,557,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000D9EA724A40745CC0F5DA6CACC4FE4140,GB005,K1G4,1G4,GRAND CANYON WEST AIRPORT,0,1471,558,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000FED478E9265364C0EA3D95D39EB85040,GB005,PAOT,OTZ,RALPH WIEN MEMORIAL AIRPORT,0,4,559,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000D1393FC571CC5CC050BB5F05F81A4240,GB005,KVGT,VGT,NORTH LAS VEGAS AIRPORT,0,672,560,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000F75B3B5192EB60C0DDAE97A608864C40,GB005,PASI,SIT,SITKA ROCKY GUTIERREZ AIRPORT,0,6,561,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000D386C3D2C04E58C0EE6FD05E7D9C3F40,GB005,KACT,ACT,WACO REGIONAL AIRPORT,0,157,562,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E610000052CC41D0D1225EC04ED53DB2B9484740,GB005,KYKM,YKM,YAKIMA AIR TERMINAL/MCALLISTER FIELD,0,335,563,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000D4D7F335CB5159C04A969350FA204840,GB005,KMOT,MOT,MINOT INTERNATIONAL AIRPORT,23,523,564,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E610000035AD1402B99D5AC04D62105839744540,GB005,KCPR,CPR,CASPER/NATRONA COUNTY INTERNATIONAL AIRPORT,23,1631,565,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000929735B1C0D957C07C9E3F6D542D4040,GB005,KTYR,TYR,TYLER POUNDS REGIONAL AIRPORT,0,166,566,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E61000006D533C2EAA9A58C09DBD33DAAA484140,GB005,KLAW,LAW,LAWTON-FORT SILL REGIONAL AIRPORT,0,338,567,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E61000000C789961A32C54C0BABF7ADCB71C4040,GB005,KHXD,HXD,HILTON HEAD AIRPORT,0,6,568,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000270D350A491758C048FB1F60AD963E40,GB005,KCLL,CLL,EASTERWOOD FIELD AIRPORT,0,98,569,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000EA3E00A9CD0F63C0F48590F3FEDF4C40,GB005,PADQ,ADQ,KODIAK AIRPORT,0,24,570,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000AF230ED9405B58C0FEEE1D3526E83940,GB005,KBRO,BRO,BROWNSVILLE/SOUTH PADRE ISLAND INTERNATIONAL AIRPORT,23,7,571,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000249012BBB6A354C0DFC2BAF1EE2E4340,GB005,KHTS,HTS,TRI-STATE/MILTON J. FERGUSON FIELD,0,252,572,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E610000022C7D633849757C0DDB1D82615AB4140,GB005,KFSM,FSM,FORT SMITH REGIONAL AIRPORT,0,143,573,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E610000036894160E5FE5BC01F82AAD1AB4D4740,GB005,KHLN,HLN,HELENA REGIONAL AIRPORT,0,1182,574,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E610000053EBFD463BF95AC0D9D0CDFE40414340,GB005,KMTJ,MTJ,MONTROSE REGIONAL AIRPORT,0,1755,575,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E610000023A0C211A4EB58C00553CDACA5344040,GB005,KABI,ABI,ABILENE REGIONAL AIRPORT,0,546,576,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000AB92C83EC8A65CC0060E68E90A544040,GB005,KYUM,NYL,YUMA MARINE CORPS AIR STATION/YUMA INTERNATIONAL AIRPORT,22,65,577,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000A3EA573A1F4B58C03ECA880B40F94740,GB005,KGFK,GFK,GRAND FORKS INTERNATIONAL AIRPORT,23,258,578,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000E7DCED7A690257C0B5519D0E64414040,GB005,KMLU,MLU,MONROE REGIONAL AIRPORT,0,24,579,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E61000006781768714A363C02904728923273540,GB005,PHMK,MKK,MOLOKAI AIRPORT,0,138,580,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E61000002AFD84B35B1D53C0D2C3D0EAE43E4540,GB005,KITH,ITH,ITHACA TOMPKINS REGIONAL AIRPORT,0,335,581,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000F718AC38D5E762C0AFC8AF1F62494E40,GB005,PAEN,ENA,KENAI MUNICIPAL AIRPORT,4,30,582,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E61000007C28D192C71156C0B680D07AF8044440,GB005,KCMI,CMI,UNIVERSITY OF ILLINOIS-WILLARD AIRPORT,0,230,583,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000B685E7A5E28E62C05839B4C8768C5140,GB005,PASC,SCC,DEADHORSE AIRPORT,0,20,584,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E61000001B2FDD2406B45EC00A83328D26414340,GB005,KSTS,STS,CHARLES M. SCHULZ - SONOMA COUNTY AIRPORT,0,39,585,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E61000003F709527103953C0BDFE243E77144540,GB005,KELM,ELM,ELMIRA/CORNING REGIONAL AIRPORT,0,291,586,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000173F8D7BF3065FC0CE6DC2BD327D4440,GB005,KACV,ACV,ARCATA AIRPORT,0,67,587,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E61000009641B5C189DD58C0F6984869368B3B40,GB005,KLRD,LRD,LAREDO INTERNATIONAL AIRPORT,23,155,588,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000FD4AE7C3B3FE52C03AB187F6B11A4540,GB005,KBGM,BGM,GREATER BINGHAMTON/EDWIN A LINK FIELD,0,499,589,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E61000006729594EC27660C064AA605452AD4B40,GB005,PAKT,KTN,KETCHIKAN INTERNATIONAL AIRPORT,23,27,590,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000E99C9FE2384656C0F8F4D89601194540,GB005,KRFD,RFD,CHICAGO/ROCKFORD INTERNATIONAL AIRPORT,23,226,591,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000DEAE97A608A450C04F5C8E5720023240,GB005,TJPS,PSE,MERCEDITA AIRPORT,0,9,592,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000CDE33098BF4253C009C3802557894140,GB005,KEWN,EWN,COASTAL CAROLINA REGIONAL AIRPORT,0,5,593,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E61000004B3ACAC16CD056C00C3ECDC98BF04540,GB005,KLSE,LSE,LA CROSSE MUNICIPAL AIRPORT,4,200,594,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E610000061FC34EECDA35CC0BD8BF7E3F6934140,GB005,KIFP,IFP,LAUGHLIN/BULLHEAD INTERNATIONAL AIRPORT,23,214,595,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E61000000B42791F470B54C0E84A04AA7F0A4540,GB005,KERI,ERI,ERIE INTERNATIONAL/TOM RIDGE FIELD,23,223,596,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000E2A8DC442D6753C0A182C30B226A4140,GB005,KOAJ,OAJ,ALBERT J ELLIS AIRPORT,0,29,597,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E61000004BE82E89B3F354C05D8C81751CCB4440,GB005,KTOL,TOL,TOLEDO EXPRESS AIRPORT,0,208,598,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000ED93A300517653C02C9B3924B56C4440,GB005,KUNV,UNV,UNIVERSITY PARK AIRPORT,0,378,599,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E610000046EF54C03DF05AC0DEE4B7E864934240,GB005,KDRO,DRO,DURANGO-LA PLATA COUNTY AIRPORT,0,2038,600,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000C89A9141EECD5AC00C7558E1963D4440,GB005,KHDN,HDN,YAMPA VALLEY AIRPORT,0,2014,601,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E61000006D718DCF649154C097689082A7B03D40,GB005,KGNV,GNV,GAINESVILLE REGIONAL AIRPORT,0,46,602,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000D47E6B27CA3A64C033897AC1A7634E40,GB005,PABE,BET,BETHEL AIRPORT,0,38,603,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000BCC3EDD0B0C35DC04301DBC188B74140,GB005,KBFL,BFL,MEADOWS FIELD AIRPORT,0,155,604,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E61000009301A08A1B2357C049A0C1A6CE533F40,GB005,KAEX,AEX,ALEXANDRIA INTERNATIONAL AIRPORT,23,27,605,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E610000084640113B8D75BC04CA4349BC7BD4740,GB005,KGTF,GTF,GREAT FALLS INTERNATIONAL AIRPORT,23,1122,606,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000F72004E44B2954C0DE9046054E1A3C40,GB005,KMLB,MLB,MELBOURNE INTERNATIONAL AIRPORT,23,10,607,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000BB0ED594640C57C040C23060C96B4740,GB005,KDLH,DLH,DULUTH INTERNATIONAL AIRPORT,23,435,608,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E61000004A0C022B87045CC02C9E7AA4C1C14540,GB005,KIDA,IDA,IDAHO FALLS REGIONAL AIRPORT,0,1446,609,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E61000007DE02A4F20295EC0F33977BB5E9E4140,GB005,KSBP,SBP,SAN LUIS COUNTY REGIONAL AIRPORT,0,65,610,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E610000065C57075002057C091D6187442F44540,GB005,KRST,RST,ROCHESTER INTERNATIONAL AIRPORT,23,401,611,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E61000004EECA17DAC6A56C0D84AE82E89634640,GB005,KCWA,CWA,CENTRAL WISCONSIN AIRPORT,0,389,612,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E61000001D1F2DCE180555C0C03DCF9F36C44540,GB005,KMBS,MBS,MBS INTERNATIONAL AIRPORT,23,204,613,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E61000003B2D3F70953058C0F9BA0CFFE96C4440,GB005,KLNK,LNK,LINCOLN AIRPORT,0,372,614,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000687A89B14C6355C065C57075001E4540,GB005,KAZO,AZO,KALAMAZOO/BATTLE CREEK INTERNATIONAL AIRPORT,23,266,615,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000F59ECA694F3350C005508C2C99B33140,GB005,TISX,STX,HENRY E ROHLSEN AIRPORT,0,23,616,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E61000009128B4ACFB9C53C09E7939ECBE114340,GB005,KCHO,CHO,CHARLOTTESVILLE-ALBEMARLE AIRPORT,0,195,617,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E61000008BE255D6369955C07973B8567B264040,GB005,KMGM,MGM,MONTGOMERY REGIONAL (DANNELLY FIELD) AIRPORT,0,67,618,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E61000007D3F355EBA7D54C0FBAC32535AAF4040,GB005,KAGS,AGS,AUGUSTA REGIONAL AT BUSH FIELD,0,44,619,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E61000007D3F355EBA2F59C02A73F38DE8624740,GB005,KBIS,BIS,BISMARCK MUNICIPAL AIRPORT,4,506,620,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000D15D1267456555C01538D906EE5E4640,GB005,KTVC,TVC,CHERRY CAPITAL AIRPORT,0,190,621,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000AAF1D24D62905CC06F29E78BBD274840,GB005,KFCA,GPI,GLACIER PARK INTERNATIONAL AIRPORT,23,907,622,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E610000065DCD440F3E95BC096D05D1267A74040,GB005,KIWA,IWA,PHOENIX-MESA GATEWAY AIRPORT,0,421,623,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000BA84436FF19151C0199128B4ACD54440,GB005,KHYA,HYA,BARNSTABLE MUNICIPAL-BOARDMAN/POLANDO FIELD,4,16,624,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000336E6AA0F9E155C0234E27D9EA044340,GB005,KEVV,EVV,EVANSVILLE REGIONAL AIRPORT,0,127,625,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000DA58897956B853C0B189CC5CE07E4140,GB005,KFAY,FAY,FAYETTEVILLE REGIONAL/GRANNIS FIELD,0,58,626,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E610000067B5C01E139A54C07C2B1213D43C4240,GB005,KTRI,TRI,TRI-CITIES REGIONAL AIRPORT,0,463,627,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000021764CBF2755EC04260E5D0224B4240,GB005,KMRY,MRY,MONTEREY PENINSULA AIRPORT,0,78,628,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000DF8AC40435FF56C0068195438B343E40,GB005,KLFT,LFT,LAFAYETTE REGIONAL AIRPORT,0,13,629,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E610000025AAB706B6215BC079CDAB3AAB8F4340,GB005,KGJT,GJT,GRAND JUNCTION REGIONAL AIRPORT,0,1481,630,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000C090D5AD9EBA5AC0771211FE45D24340,GB005,KEGE,EGE,EAGLE COUNTY REGIONAL AIRPORT,0,1996,631,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E610000045F12A6B9BB75AC0F1457BBC909C4340,GB005,KASE,ASE,ASPEN-PITKIN COUNTY/SARDY FIELD,0,2384,632,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E610000021C7D633842555C0EF315871AA634540,GB005,KLAN,LAN,CAPITAL CITY AIRPORT,0,262,633,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000505260014CEE52C04D4EED0C53AB4440,GB005,KAVP,AVP,WILKES-BARRE/SCRANTON INTERNATIONAL AIRPORT,23,293,634,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000C1DEC4909C7054C024F25D4A5D8E3840,GB005,KEYW,EYW,KEY WEST INTERNATIONAL AIRPORT,23,1,635,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E61000004D86E3F90C7558C0EFA7C64B37113F40,GB005,KGRK,GRK,ROBERT GRAY ARMY AIRFIELD,0,309,636,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E610000035D4282499495EC021AD31E884204640,GB005,KRDM,RDM,ROBERTS FIELD AIRPORT,0,939,637,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E610000076AA7CCF48C850C0DC10E335AF7E3240,GB005,TJBQ,BQN,RAFAEL HERNANDEZ AIRPORT,0,72,638,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000BAD39D279EC75DC045B9347EE1214740,GB005,KPSC,PSC,TRI-CITIES AIRPORT,0,125,639,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000BC8BF7E3F66554C05BEECC04C32F4340,GB005,KCRW,CRW,YEAGER AIRPORT,0,299,640,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E61000002970B20DDC8351C001A1F5F065A04440,GB005,KACK,ACK,NANTUCKET MEMORIAL AIRPORT,0,14,641,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000363AE7A7382156C0A8531EDD08214640,GB005,KATW,ATW,OUTAGAMIE COUNTY REGIONAL AIRPORT,0,280,642,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E61000006D3656629E3A56C0EBC726F9113D4440,GB005,KBMI,BMI,CENTRAL ILLINOIS REGIONAL AIRPORT AT BLOOMINGTON-NORMAL AIRPORT,0,265,643,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E610000037C478CDABC359C0FC36C478CD054640,GB005,KRAP,RAP,RAPID CITY REGIONAL AIRPORT,0,977,644,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000CC2BD7DB66A25EC022DE3AFF76654840,GB005,KBLI,BLI,BELLINGHAM INTERNATIONAL AIRPORT,23,52,645,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E61000002E6CCD565E6C56C0387CD28904554440,GB005,KPIA,PIA,GREATER PEORIA REGIONAL AIRPORT,0,201,646,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000B3B112F3ACA254C0105B7A34D5B74140,GB005,KAVL,AVL,ASHEVILLE REGIONAL AIRPORT,0,660,647,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E61000008A90BA9D7D4C55C09E060C923E7D4440,GB005,KFWA,FWA,FORT WAYNE INTERNATIONAL AIRPORT,23,248,648,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E610000089558330B74354C093FE5E0A0F2E3D40,GB005,KDAB,DAB,DAYTONA BEACH INTERNATIONAL AIRPORT,23,10,649,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000F10D85CFD67457C055849B8C2A394040,GB005,KSHV,SHV,SHREVEPORT REGIONAL AIRPORT,0,79,650,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000EF586C938A0F56C001E65AB400B13E40,GB005,KMOB,MOB,MOBILE REGIONAL AIRPORT,0,67,651,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E610000096438B6CE7B75EC0CCB8A981E62F4540,GB005,KMFR,MFR,ROGUE VALLEY INTERNATIONAL - MEDFORD AIRPORT,23,407,652,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000389D64ABCB855CC07490D78349754740,GB005,KMSO,MSO,MISSOULA INTERNATIONAL AIRPORT,23,977,653,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000605B3FFD67095CC0317E1AF7E6F94140,GB005,KGCN,GCN,GRAND CANYON NATIONAL PARK AIRPORT,0,2014,654,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000C16B97361CB75CC09ACE4E0647F94140,GB005,KBVU,BVU,BOULDER CITY MUNICIPAL AIRPORT,4,671,655,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000E5B9BE0F074D55C0F981AB3C81844140,GB005,KCHA,CHA,LOVELL FIELD AIRPORT,0,208,656,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000F0A7C64B37AF5BC00A647616BDCD4540,GB005,KJAC,JAC,JACKSON HOLE AIRPORT,0,1966,657,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E610000098BD6C3B6DFE53C0C1E10511A9A94240,GB005,KROA,ROA,ROANOKE REGIONAL/WOODRUM FIELD AIRPORT,0,358,658,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E61000004450357A353458C0FD87F4DBD7754740,GB005,KFAR,FAR,HECTOR INTERNATIONAL AIRPORT,23,275,659,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E610000071917BBABAC95BC0E42CEC6987E34640,GB005,KBZN,BZN,GALLATIN FIELD AIRPORT,0,1363,660,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000B262B83A003551C0FBAC32535A674640,GB005,KBGR,BGR,BANGOR INTERNATIONAL AIRPORT,23,59,661,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000433C122F4F9455C06327BC04A7DA4440,GB005,KSBN,SBN,SOUTH BEND REGIONAL AIRPORT,0,244,662,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000BCEA01F390CD5EC09B51F355F20F4640,GB005,KEUG,EUG,MAHLON SWEET FIELD AIRPORT,0,114,663,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000B96DDFA3FEAB54C0295C8FC2F5E83B40,GB005,KPIE,PIE,ST PETERSBURG-CLEARWATER INTERNATIONAL AIRPORT,23,3,664,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
